MNET_SHORTNAME,NWSFIREZONE,ELEV_DEM,TIMEZONE,SGID,SHORTNAME,ELEVATION,STID,WIMS_ID,GACC,MNET_LONGNAME,STATUS,LONGITUDE,COUNTY,STATE,CWA,NWSZONE,ID,MNET_ID,NAME,COUNTRY,RESTRICTED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_speed.wind_speed_1.position,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_1.position,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.position,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_gust.wind_gust_1.position,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.volt.volt_1.position,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_direction.wind_direction_1.position,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.position,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.pressure.pressure_1.position,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.altimeter.altimeter_1.position,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.position,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.position,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.position,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.end
SDGE,SGX243,554.5,America/Los_Angeles,SC08,SDGE,566,OMBSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.900453,San Diego,CA,SGX,CA043,34694,139,Otay Mesa Border,US,False,32.558135,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T16:13:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,1994.8,America/Los_Angeles,SC11,SDGE,2001,HHCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.92354,San Diego,CA,SGX,CA050,35774,139,Hellhole Canyon,US,False,33.22441,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2019-10-10T18:00:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-10T18:23:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX554,820.2,America/Los_Angeles,SC08,SDGE,824,SCRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.58988,Orange,CA,SGX,CA554,35775,139,San Clemente Ridge,US,False,33.43622,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2020-01-22T00:10:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2020-01-22T00:43:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX243,68.9,America/Los_Angeles,SC08,SDGE,72,CBDSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.32715,San Diego,CA,SGX,CA043,35776,139,Carlsbad,US,False,33.13737,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2019-12-11T19:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-12-11T19:53:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX243,0,America/Los_Angeles,SC08,SDGE,13,SOBSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.27623,San Diego,CA,SGX,CA043,35777,139,Solana Beach,US,False,33.00731,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,4307.7,America/Los_Angeles,SC11,SDGE,4284,SHCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.64126,San Diego,CA,SGX,CA058,41898,139,School House Canyon,US,False,33.14563,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,6.1,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,,,,6.1,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,,2020-04-23T19:05:00Z,2022-04-28T21:30:00Z,6.1,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,3248,America/Los_Angeles,SC11,SDGE,3236,VGDSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.66234,San Diego,CA,SGX,CA058,41899,139,Viejas Grade,US,False,32.86402,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,6.1,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,,,,6.1,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1017.1,America/Los_Angeles,SC08,SDGE,1010,POVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.84805,San Diego,CA,SGX,CA050,41900,139,Pamo Valley,US,False,33.14342,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,6.1,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,,,,6.1,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,,2020-04-23T22:54:00Z,2022-04-28T21:30:00Z,6.1,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-11T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2739.5,America/Los_Angeles,SC11,SDGE,2731,EWRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.68253,San Diego,CA,SGX,CA050,41969,139,East Willows Rd,US,False,32.83698,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,6.1,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,,,,6.1,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-11T16:43:00Z,2022-04-28T21:30:00Z,6.1,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,3736.9,America/Los_Angeles,SC11,SDGE,3738,HOSSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.65725,San Diego,CA,SGX,CA058,41970,139,Hoskings Ranch,US,False,33.08265,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,6.1,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,,,,6.1,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,2,2013-12-20T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2178.5,America/Los_Angeles,SC08,SDGE,2196,RHSSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.05716,San Diego,CA,SGX,CA050,44633,139,Rancho Heights,US,False,33.41121,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-10-17T23:23:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2578.7,America/Los_Angeles,SC08,SDGE,2604,STVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.76175,San Diego,CA,SGX,CA050,44634,139,Santa Teresa Valley,US,False,33.06877,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2244.1,America/Los_Angeles,SC11,SDGE,2262,LCKSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.73212,San Diego,CA,SGX,CA050,44635,139,Lawson Creek,US,False,32.74333,2016-11-08T15:57:00Z,2022-04-28T21:30:00Z,,2016-11-08T15:57:00Z,2022-04-28T21:30:00Z,,2016-11-08T15:57:00Z,2022-04-28T21:30:00Z,,,,,2016-11-08T15:57:00Z,2022-04-28T21:30:00Z,,2020-01-23T00:03:00Z,2022-04-28T21:30:00Z,,2016-11-08T15:57:00Z,2022-04-28T21:30:00Z,,2016-11-08T15:57:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1030.2,America/Los_Angeles,SC08,SDGE,1032,PCKSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.98093,San Diego,CA,SGX,CA050,44636,139,Pauma Creek,US,False,33.32888,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-10-10T00:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1604.3,America/Los_Angeles,SC08,SDGE,1602,PTZSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.76796,San Diego,CA,SGX,CA050,44637,139,Peutz Valley,US,False,32.85940,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-12-13T23:53:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,134.5,America/Los_Angeles,SC08,SDGE,134,CVXSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.05801,San Diego,CA,SGX,CA043,44638,139,Chula Vista,US,False,32.60159,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,439.6,America/Los_Angeles,SC08,SDGE,436,ECJSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.97274,San Diego,CA,SGX,CA050,44639,139,El Cajon,US,False,32.79547,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2019-12-17T23:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-12-19T18:33:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,400.3,America/Los_Angeles,SC08,SDGE,409,LJHSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.23973,San Diego,CA,SGX,CA043,44640,139,La Jolla Heights,US,False,32.84426,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,833.3,America/Los_Angeles,SC08,SDGE,830,RPQSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.11731,San Diego,CA,SGX,CA050,44641,139,Rancho Penasquitos,US,False,32.97163,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2020-01-22T01:00:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2020-01-22T01:13:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,262.5,America/Los_Angeles,SC08,SDGE,273,TCNSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.18410,San Diego,CA,SGX,CA043,44642,139,Tecolote Canyon,US,False,32.79116,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2020-01-22T01:10:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2020-01-24T19:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,344.5,America/Los_Angeles,SC08,SDGE,337,VISSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.25390,San Diego,CA,SGX,CA043,44643,139,Vista,US,False,33.20547,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2020-01-22T01:50:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2020-01-22T02:23:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,534.8,America/Los_Angeles,SC08,SDGE,531,SMCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.19226,San Diego,CA,SGX,CA050,44644,139,San Marcos,US,False,33.12903,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2020-01-22T00:53:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,2015-03-09T21:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,899,America/Los_Angeles,SC08,SDGE,896,RCESD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.94604,San Diego,CA,SGX,CA050,44648,139,Rincon Central,US,False,33.27067,2015-03-12T20:43:00Z,2022-04-28T21:30:00Z,,2015-03-12T20:43:00Z,2022-04-28T21:30:00Z,,2015-03-12T20:43:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2019-10-10T19:40:00Z,,2015-03-12T20:43:00Z,2022-04-28T21:30:00Z,,2019-10-10T20:23:00Z,2022-04-28T21:30:00Z,,2015-03-12T20:43:00Z,2022-04-28T21:30:00Z,,2015-03-12T20:43:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1791.3,America/Los_Angeles,SC08,SDGE,1807,SQTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.77925,San Diego,CA,SGX,CA050,44704,139,Sequan Truck Trail,US,False,32.79767,2015-03-19T19:13:00Z,2022-04-28T21:30:00Z,,2015-03-19T19:13:00Z,2022-04-28T21:30:00Z,,2015-03-19T19:13:00Z,2022-04-28T21:30:00Z,,,,,2015-03-19T19:13:00Z,2022-04-28T21:30:00Z,,2019-10-28T15:23:00Z,2022-04-28T21:30:00Z,,2015-03-19T19:13:00Z,2022-04-28T21:30:00Z,,2015-03-19T19:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,790.7,America/Los_Angeles,SC08,SDGE,771,POWSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.03985,San Diego,CA,SGX,CA050,44821,139,Poway,US,False,32.98202,2015-04-20T19:12:00Z,2022-04-28T21:30:00Z,,2015-04-20T19:12:00Z,2022-04-28T21:30:00Z,,2015-04-20T19:12:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2019-12-13T23:50:00Z,,2015-04-20T19:12:00Z,2022-04-28T21:30:00Z,,2019-12-14T00:13:00Z,2022-04-28T21:30:00Z,,2015-04-20T19:12:00Z,2022-04-28T21:30:00Z,,2015-04-20T19:12:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,13.1,America/Los_Angeles,SC08,SDGE,12,NATSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.09669,San Diego,CA,SGX,CA043,44822,139,National City,US,False,32.65434,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,,,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,3405.5,America/Los_Angeles,SC11,SDGE,3394,SWRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.62835,San Diego,CA,SGX,CA058,44823,139,Sweetwater River,US,False,32.83174,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,,,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,2015-04-16T20:52:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2440.9,America/Los_Angeles,SC11,SDGE,2471,POMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.87322,San Diego,CA,SGX,CA050,46166,139,Poomacha,US,False,33.27618,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,,,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2019-10-10T17:03:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,482.3,America/Los_Angeles,SC08,SDGE,448,CHOSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.06659,San Diego,CA,SGX,CA043,46167,139,Chollas Lake,US,False,32.73604,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,,,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,315,America/Los_Angeles,SC08,SDGE,328,BFDSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.09673,San Diego,CA,SGX,CA043,46168,139,Border Field,US,False,32.54197,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,,,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,2015-05-06T21:22:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,3953.4,America/Los_Angeles,SC11,SDGE,3939,PIVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.52085,San Diego,CA,SGX,CA058,47139,139,Pine Valley,US,False,32.81744,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,,,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2019-09-26T00:43:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2667.3,America/Los_Angeles,SC08,SDGE,2667,AVYSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.74797,San Diego,CA,SGX,CA050,47140,139,Anderson Valley,US,False,32.86468,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,,,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2019-10-16T22:53:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,2017-07-10T17:05:00Z,2017-07-10T17:00:00Z
SDGE,SGX258,3605.6,America/Los_Angeles,SC11,SDGE,3609,SHVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.62022,San Diego,CA,SGX,CA058,47141,139,Sherilton Valley,US,False,32.91448,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,,,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2019-10-10T18:53:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,2015-07-30T06:05:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
