MNET_SHORTNAME,NWSFIREZONE,ELEV_DEM,TIMEZONE,SGID,SHORTNAME,ELEVATION,STID,WIMS_ID,GACC,MNET_LONGNAME,STATUS,LONGITUDE,COUNTY,STATE,CWA,NWSZONE,ID,MNET_ID,NAME,COUNTRY,RESTRICTED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_speed.wind_speed_1.position,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_1.position,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.position,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_gust.wind_gust_1.position,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.position,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_direction.wind_direction_1.position,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.volt.volt_1.position,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.position,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.pressure.pressure_1.position,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum.precip_accum_1.position,SENSOR_VARIABLES.precip_accum.precip_accum_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum.precip_accum_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_five_minute.precip_accum_five_minute_1.position,SENSOR_VARIABLES.precip_accum_five_minute.precip_accum_five_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_five_minute.precip_accum_five_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_minute.precip_accum_one_minute_1.position,SENSOR_VARIABLES.precip_accum_one_minute.precip_accum_one_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_minute.precip_accum_one_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_moisture.fuel_moisture_1.position,SENSOR_VARIABLES.fuel_moisture.fuel_moisture_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_moisture.fuel_moisture_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.position,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.altimeter.altimeter_1.position,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.position,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.end
SC-EDISON,SGX257,,America/Los_Angeles,SC08,SC-EDISON,1759,502SE,,SOCC,Southern California Edison,ACTIVE,-117.58878,Orange,CA,SGX,CA057,172516,231,SCE Halfway Canyon,US,False,33.74631,2022-03-25T01:12:00Z,2022-06-01T09:10:00Z,,2022-03-25T01:12:00Z,2022-06-01T09:10:00Z,,2022-03-25T01:12:00Z,2022-06-01T09:10:00Z,,,,,2022-03-25T01:12:00Z,2022-06-01T09:10:00Z,,2022-03-25T01:12:00Z,2022-06-01T09:10:00Z,,2022-03-25T01:12:00Z,2022-06-01T09:10:00Z,,2022-03-25T01:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX554,,America/Los_Angeles,SC08,SC-EDISON,555,503SE,,SOCC,Southern California Edison,ACTIVE,-117.81552,Orange,CA,SGX,CA554,172517,231,SCE Highway 142,US,False,33.92206,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,,,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX059,,America/Los_Angeles,SC09,SC-EDISON,3335,504SE,,SOCC,Southern California Edison,ACTIVE,-118.39512,Los Angeles,CA,LOX,CA059,172518,231,SCE Munz Ranch Rd,US,False,34.67304,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,,,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,2022-03-26T01:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX087,,America/Los_Angeles,,SC-EDISON,402,505SE,,,Southern California Edison,ACTIVE,-118.31680,Los Angeles,CA,LOX,CA087,172530,231,SCE 3 Palms Overlook,US,False,33.34040,2022-03-29T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-29T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-29T16:13:00Z,2022-06-01T09:10:00Z,,,,,2022-03-29T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-29T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-29T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-29T16:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX054,3379.3,America/Los_Angeles,SC09,SC-EDISON,3363,506SE,,SOCC,Southern California Edison,ACTIVE,-118.21816,Los Angeles,CA,LOX,CA054,172779,231,SCE Garlock Rd,US,False,34.51280,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,,,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX059,2818.2,America/Los_Angeles,SC15,SC-EDISON,2807,507SE,,SOCC,Southern California Edison,ACTIVE,-118.12980,Los Angeles,CA,LOX,CA059,172780,231,SCE Barbara Ln,US,False,34.56513,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,,,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,2022-03-30T16:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX248,,America/Los_Angeles,SC08,SC-EDISON,2499,508SE,,SOCC,Southern California Edison,ACTIVE,-116.93914,Riverside,CA,SGX,CA048,172795,231,SCE Magee Hills,US,False,33.59352,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,,,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX087,,America/Los_Angeles,,SC-EDISON,685,509SE,,,Southern California Edison,ACTIVE,-118.45868,Los Angeles,CA,LOX,CA087,172796,231,SCE Eagles Nest,US,False,33.36821,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,,,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,2022-03-31T13:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX248,1000.7,America/Los_Angeles,SC08,SC-EDISON,991,510SE,,SOCC,Southern California Edison,ACTIVE,-117.23703,Riverside,CA,SGX,CA048,172811,231,SCE Rancho Fallbrook Rd,US,False,33.44173,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX248,1702.8,America/Los_Angeles,SC11,SC-EDISON,1700,511SE,,SOCC,Southern California Edison,ACTIVE,-116.94119,Riverside,CA,SGX,CA048,172812,231,SCE Gause Cir,US,False,33.72368,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX248,1571.5,America/Los_Angeles,SC08,SC-EDISON,1551,512SE,,SOCC,Southern California Edison,ACTIVE,-117.19774,Riverside,CA,SGX,CA048,172813,231,SCE Via Pino,US,False,33.47570,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,2022-04-01T19:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX248,1033.5,America/Los_Angeles,SC08,SC-EDISON,1034,513SE,,SOCC,Southern California Edison,ACTIVE,-117.17878,Riverside,CA,SGX,CA048,172845,231,SCE Diaz Rd,US,False,33.52035,2022-04-02T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:12:00Z,2022-06-01T09:10:00Z,,,,,2022-04-02T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX354,75.5,UTC,SC08,SC-EDISON,62,514SE,,SOCC,Southern California Edison,ACTIVE,-119.00464,Ventura,CA,LOX,CA354,172846,231,SCE Cove Beach,US,False,34.06646,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX548,429.8,America/Los_Angeles,SC08,SC-EDISON,416,515SE,,SOCC,Southern California Edison,ACTIVE,-117.99232,Los Angeles,CA,LOX,CA548,172847,231,SCE Gembrook Ave,US,False,34.01743,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-02T22:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX059,,America/Los_Angeles,SC15,SC-EDISON,3089,516SE,,SOCC,Southern California Edison,ACTIVE,-118.54503,Los Angeles,CA,LOX,CA059,172850,231,SCE Rivera Canyon,US,False,34.75472,2022-04-04T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-04T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-04T22:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-04T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-04T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-04T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-04T22:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX362,,America/Los_Angeles,SC08,SC-EDISON,108,517SE,,SOCC,Southern California Edison,ACTIVE,-118.77307,Los Angeles,CA,LOX,CA362,172882,231,SCE Escondido Beach View,US,False,34.02555,2022-04-06T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-06T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-06T04:12:00Z,2022-06-01T09:10:00Z,,,,,2022-04-06T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-06T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-06T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-06T04:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX363,,America/Los_Angeles,SC08,SC-EDISON,922,518SE,,SOCC,Southern California Edison,ACTIVE,-118.78970,Los Angeles,CA,LOX,CA363,172883,231,SCE Murphy Way,US,False,34.04063,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX059,,America/Los_Angeles,SC09,SC-EDISON,2948,519SE,,SOCC,Southern California Edison,ACTIVE,-118.18515,Los Angeles,CA,LOX,CA059,172884,231,SCE Aqueduct Maintence Rd,US,False,34.58823,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX255,,America/Los_Angeles,SC10,SC-EDISON,5326,520SE,,SOCC,Southern California Edison,ACTIVE,-117.22523,San Bernardino,CA,SGX,CA055,172885,231,SCE Sonoma Dr,US,False,34.26297,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-06T22:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,HNX591,,America/Los_Angeles,SC04,SC-EDISON,640,521SE,,SOCC,Southern California Edison,ACTIVE,-118.97412,Tulare,CA,HNX,CA319,172892,231,SCE Lewis Creek,US,False,36.18273,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX358,,America/Los_Angeles,SC08,SC-EDISON,497,522SE,,SOCC,Southern California Edison,ACTIVE,-118.87997,Ventura,CA,LOX,CA358,172893,231,SCE Haines Canyon,US,False,34.39539,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX255,,America/Los_Angeles,SC09,SC-EDISON,6205,523SE,,SOCC,Southern California Edison,ACTIVE,-117.63864,San Bernardino,CA,SGX,CA055,172894,231,SCE Pheasant Rd,US,False,34.35516,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX255,,America/Los_Angeles,SC10,SC-EDISON,5072,524SE,,SOCC,Southern California Edison,ACTIVE,-117.20970,San Bernardino,CA,SGX,CA055,172895,231,SCE Angle Way,US,False,34.27977,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T13:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX054,,America/Los_Angeles,SC09,SC-EDISON,3813,525SE,,SOCC,Southern California Edison,ACTIVE,-118.21577,Los Angeles,CA,LOX,CA054,173124,231,SCE Castle Hayne,US,False,34.53358,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX248,,America/Los_Angeles,SC08,SC-EDISON,2173,526SE,,SOCC,Southern California Edison,ACTIVE,-117.09669,Riverside,CA,SGX,CA048,173125,231,SCE Macfie Rd,US,False,33.76942,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-07T22:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX248,1558.4,America/Los_Angeles,SC08,SC-EDISON,1550,527SE,,SOCC,Southern California Edison,ACTIVE,-117.15413,Riverside,CA,SGX,CA048,173129,231,SCE Ray St,US,False,33.77762,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,,,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX054,3418.6,America/Los_Angeles,SC09,SC-EDISON,3414,528SE,,SOCC,Southern California Edison,ACTIVE,-118.24819,Los Angeles,CA,LOX,CA054,173130,231,SCE Ranchitos Dr,US,False,34.49403,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,,,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,HNX596,3923.9,America/Los_Angeles,SC03,SC-EDISON,3919,529SE,,SOCC,Southern California Edison,ACTIVE,-118.64988,Kern,CA,HNX,CA334,173131,231,SCE Masonboro,US,False,35.08609,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,,,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T16:12:00Z,2022-06-01T08:50:00Z,,2022-04-08T16:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX548,836.6,America/Los_Angeles,SC08,SC-EDISON,828,530SE,,SOCC,Southern California Edison,ACTIVE,-117.83956,Los Angeles,CA,LOX,CA548,173139,231,SCE Hunters Trail,US,False,34.12821,2022-04-08T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T22:12:00Z,2022-06-01T09:10:00Z,,,,,2022-04-08T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T22:12:00Z,2022-06-01T09:10:00Z,,2022-04-08T22:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX362,118.1,America/Los_Angeles,SC08,SC-EDISON,129,531SE,,SOCC,Southern California Edison,ACTIVE,-118.76369,Los Angeles,CA,LOX,CA362,173156,231,SCE Via Escondido Dr,US,False,34.03142,2022-04-11T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-11T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-11T22:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-11T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-11T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-11T22:13:00Z,2022-06-01T09:10:00Z,,2022-04-11T22:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX363,,America/Los_Angeles,SC08,SC-EDISON,910,532SE,,SOCC,Southern California Edison,ACTIVE,-118.77422,Los Angeles,CA,LOX,CA363,173163,231,SCE Malibu Vista,US,False,34.04429,2022-04-12T13:12:00Z,2022-06-01T09:10:00Z,,2022-04-12T13:12:00Z,2022-06-01T09:10:00Z,,2022-04-12T13:12:00Z,2022-06-01T09:10:00Z,,,,,2022-04-12T13:12:00Z,2022-06-01T09:10:00Z,,2022-04-12T13:12:00Z,2022-06-01T09:10:00Z,,2022-04-12T13:12:00Z,2022-06-01T09:10:00Z,,2022-04-12T13:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,REV421,8287.4,America/Los_Angeles,GB11,SC-EDISON,8284,533SE,,GBCC,Southern California Edison,ACTIVE,-119.20758,Mono,CA,REV,CA073,173171,231,SCE Dog Creek,US,False,38.10792,2022-04-13T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-13T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-13T04:12:00Z,2022-06-01T09:10:00Z,,,,,2022-04-13T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-13T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-13T04:12:00Z,2022-06-01T09:10:00Z,,2022-04-13T04:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,SGX257,,America/Los_Angeles,SC08,SC-EDISON,3895,534SE,,SOCC,Southern California Edison,ACTIVE,-117.60838,Orange,CA,SGX,CA057,173188,231,SCE Main Divide TT,US,False,33.79385,2022-04-14T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-14T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-14T13:13:00Z,2022-06-01T09:10:00Z,,,,,2022-04-14T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-14T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-14T13:13:00Z,2022-06-01T09:10:00Z,,2022-04-14T13:13:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
